new,points,price,location,size,url,distance,active,first_capture_date,last_capture_date,found_location,built,floor,page,text
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    zasebna ponudbabr tel.: a href= tel:031564-967 onclick= trackoutboundlink('0.zasebna ponudba 031564-967', 'oglas-click-tel'); 031564-967a p div"
False,20,500.0,"ljubljana, center",27.5,https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6327016/,0.2603490593598601,True,2020-09-06 10:44:10.581359,2020-09-14 12:00:02.279280,"<[OK] Osm - Geocode [Ljubljana, Upravna Enota Ljubljana, Slovenija]>",1960.0,4,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca lj. centerstrong , 27,5 m2, 1,5-sobno, zgrajeno l. 1960, 45 nad., od 1.7.2020 oddam 1,5 sobno prijetno, opremljeno, mirno stanovanje v centru ljubljane (200m od tromostovja) skrbni osebi ali paru za vsaj 6 mesecev, oddamo. cena: 500,00 eurmesdiv 
	    div class= kratek stanovanje je primerno tudi za študente.div 
        
        energ. razred:
        div class= icon16 ei ei-9998 div  ei v izdelavi
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6327016 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription p mestni toplovod, optika, dvigalo, klet, sušilnica...3 mesečno predplačilo in varščina, stroške bivanja cca.110€ nosi najemnik.p p from 1.7.2020 - 1.5 pleasant, furnished and quiet apartment in the center of ljubljana (200m from the triple bridge) for rent to a caring person or couple for at least 6 months.p p urban hot water, optics, elevator, basement, dryer ... 3 months advance payment and security deposit, the cost of the stay is approximately € 110 paid by the tenant.p div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    zasebna ponudbabr tel.: a href= tel:041716-000 onclick= trackoutboundlink('0.zasebna ponudba 041716-000', 'oglas-click-tel'); 041716-000a p div"
False,20,500.0,"ljubljana, center",30.0,https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6355942/,0.2603490593598601,True,2020-09-11 19:19:45.140468,2020-09-14 12:00:02.279280,"<[OK] Osm - Geocode [Ljubljana, Upravna Enota Ljubljana, Slovenija]>",1940.0,P,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca lj. centerstrong , 30 m2, garsonjera, zgrajena l. 1940, p2 nad., oddamo. cena: 500,00 eurmesdiv 
	    
        
        energ. razred:
        div class= icon16 ei ei-7 ediv  (105 - 150 kwhm2a)
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6355942 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    br div class= lbl style= width:auto; šifra oglasa:div div class= dsc strong os21139utstrong div br div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription oddamo staromeščansko garsonjero v centru mesta! obsega dnevno bivalni prostor, ter ločeno kuhinjo in kopalnico. na voljo je skupni vrt na dvorišču. v bližini francoske ambasade, drame, križank. na voljo takoj, vabljeni na ogled!mesečni stroški znašajo cca 100-150eur. pogoj najemodajalca za sklenitev posla: najemnik prevzame v plačilo del stroška sestave najemne pogodbe, kar vključuje naslednja dejanja posrednika: izvedbo primopredaje nepremičnine in sestavo zapisnika, sodelovanje pri prepisu naročnin, pripravo in hrambo slikovnega gradiva, skladno s cenikom, navedenim v splošnih pogojih poslovanja nepremičninske družbe, t.j. najemnik pri oglaševani najemnini plača 600 eur plus 22 % ddv.div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    stoja trade, d.o.o., ljubljana br dolenjska cesta 242cbr 1000 ljubljanabr tel.: a href= tel:030645-999 onclick= trackoutboundlink('stoja trade, d.o.o., ljubljana 030645-999', 'oglas-click-tel'); 030645-999a urška tomšič, a href= tel:01280-08-60 onclick= trackoutboundlink('stoja trade, d.o.o., ljubljana 01280-08-60', 'oglas-click-tel'); 01280-08-60a p div"
False,20,490.0,"ljubljana, center",28.0,https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6347071/,0.2603490593598601,True,2020-09-08 10:21:20.877558,2020-09-14 12:00:02.279280,"<[OK] Osm - Geocode [Ljubljana, Upravna Enota Ljubljana, Slovenija]>",2000.0,P,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca lj. centerstrong , 28 m2, garsonjera, zgrajena l. 2000, pp, v strogem centru ljubljane, 150m od trznice in 100m od lutkovnega gledalisca oddam popolnoma opremljeno garsonjero za obdobje do 31.5.2021, oddamo. cena: 490,00 eurmesdiv 
	    div class= kratek stanovanje je primerno tudi za študente.div 
        
        
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6347071 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription p garsonjera je primerna za posameznika ali par. prav tako je primerna za studente zaradi blizine fakultet. p div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    zasebna ponudbabr tel.: a href= tel:041794-560 onclick= trackoutboundlink('0.zasebna ponudba 041794-560', 'oglas-click-tel'); 041794-560a p div"
False,20,420.0,prule,25.5,https://www.nepremicnine.net/oglasi-oddaja/prule-stanovanje_6360033/,0.9034863778708132,True,2020-09-06 12:21:19.093932,2020-09-14 12:00:02.279280,"<[OK] Osm - Geocode [Prule, Ljubljana, Upravna Enota Ljubljana, 1104, Slovenija]>",1962.0,VP,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca prulestrong , 25,5 m2, garsonjera, zgrajena l. 1962, vp4 nad., pred letom in pol obnovljena garsonjera, prule, janežičeva ulica, hitra vselitev, dvomesečna varščina, oddamo. cena: 420,00 eurmesdiv 
	    
        
        energ. razred:
        div class= icon16 ei ei-9998 div  ei v izdelavi
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6360033 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div div class= kontakt-opis h3 kontaktni podatkih3 p 
    damijan meško s.p. br linhartova cesta 13br 1000 ljubljanabr tel.: a href= tel:041325-531 onclick= trackoutboundlink('damijan meško s.p. 041325-531', 'oglas-click-tel'); 041325-531a damijan meškop div"
False,10,500.0,"ljubljana, šiška, rakuševa 36, celovški dvori",28.0,https://www.nepremicnine.net/oglasi-oddaja/lj-siska-rakuseva-36-celovski-dvori-stanovanje_6356788/,3.4045357154524396,True,2020-09-06 12:21:19.093932,2020-09-14 12:00:02.279280,"<[OK] Osm - Geocode [Celovški dvori, Rakuševa ulica, Šiška, Ljubljana, Upravna Enota Ljubljana, 1001, Slovenija]>",2009.0,6,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca lj. šiška, rakuševa 36, celovški dvoristrong , 28 m2, garsonjera, zgrajena l. 2009, adaptirana l. 2017, 68 nad., oddamo. cena: 500,00 eurmesdiv 
	    div class= kratek stanovanje je primerno tudi za študente.div 
        
        energ. razred:
        div class= icon16 ei ei-5 cdiv  (35 - 60 kwhm2a)
        !---- 
    div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription p študentu študentki, ki bo pazila na stanovanje, skrbela za red in čistočo ter redno, do roka plačevala najemnino in stroške oddamo garsonjero (celovški dvori) skupaj s parkirnim mestom v garaži. poleg najemnine so še stroški (upravnik približno 90,00 +poraba vode in ogrevanja, elektrika 13,00+poraba). tv in internet po želji (dodatni stroški). varščina 1000 eur. skoraj nova garsonjera, v 6. nadstropju bloka z dvema dvigaloma. opis stanovanja: varnostna vrata, veža (ki je hkrati kuhinja = leseni del, steklo keramični štedilnik, vgradna mikrovalovna pečica, hladilnik ), kopalnica ( brez pralnega stroja, ki ga ni možno priključiti), bivalno spalni prostor, jedilna miza, 2 stola, kavč raztegljiv v ležišče, omara. balkonloža cca 4m2. najem vključuje tudi lastniško parkirno mesto v garaži pod zgradbo (varovan dostop, prvič z rampo drugič z harmonika vrati (garažo in kletne prostore nadzirajo varnostniki)). garsonjera je topla tako, da so stroški ogrevanja nizki. oprema in bela tehnika je praktično nova . daljinsko ogrevanje, topla in mrzla voda so opremljeni z lastnimi števci. sicer pa super lokacija; par km od centra, v bližini avtocestni priključek lj-sever, blizu je športno rekreacijski center tivoli (hala tivoli, bazen, drsališče, teniška igrišča...), aleja sky nakupovalno središče, šišenski hrib, rožnik, koseški bajer, peš pot ob žici , kolesarske poti. v bližini banka, pošta, lekarna, trgovine (spar, mercator, tuš, hofer), razne storitvene dejavnosti, mcdonalds, avtobusna postaja. prosim kličite samo resni.p div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    zasebna ponudbabr tel.: a href= tel:06996-47-53 onclick= trackoutboundlink('0.zasebna ponudba 06996-47-53', 'oglas-click-tel'); 06996-47-53a p div"
False,10,500.0,nove jarše,30.5,https://www.nepremicnine.net/oglasi-oddaja/nove-jarse-stanovanje_6350454/,3.9922748453095456,True,2020-09-06 12:21:19.093932,2020-09-14 12:00:02.279280,"<[OK] Osm - Geocode [Nove Jarše, Ljubljana, Upravna Enota Ljubljana, 1533, Slovenija]>",1982.0,2,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca nove jaršestrong , 30,5 m2, 1-sobno, zgrajeno l. 1982, adaptirano l. 2010, 2. nad., oddamo. cena: 500,00 eurmesdiv 
	    
        
        
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6350454 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    br div class= lbl style= width:auto; šifra oglasa:div div class= dsc strong os20960nmrstrong div br div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription prijetno stanovanje z ločeno manjšo kuhinjo in balkonom v novih jaršah. stanovanje ima vzhodno lego, je orpemljeno in se nahaja v objektu z dvigalom in obsega predprostor, osrednji prostor, ločeno kuhinjo, balkon in kopalnico. stanovanju pripada shramba. parkiranje na skepnem parkriišču. priemrno za posameznika ali par.  pogoj najemodajalca za sklenitev posla: najemnik prevzame v plačilo del stroška sestave najemne pogodbe, kar vključuje naslednja dejanja posrednika: izvedbo primopredaje nepremičnine in sestavo zapisnika, sodelovanje pri prepisu naročnin, pripravo in hrambo slikovnega gradiva, skladno s cenikom, navedenim v splošnih pogojih poslovanja nepremičninske družbe, t.j. najemnik pri oglaševani najemnini plača 550 eur plus 22 % ddv.div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    stoja trade, d.o.o., ljubljana br dolenjska cesta 242cbr 1000 ljubljanabr tel.: a href= tel:030641-681 onclick= trackoutboundlink('stoja trade, d.o.o., ljubljana 030641-681', 'oglas-click-tel'); 030641-681a nataša mulej, a href= tel:01280-08-60 onclick= trackoutboundlink('stoja trade, d.o.o., ljubljana 01280-08-60', 'oglas-click-tel'); 01280-08-60a p div"
False,10,450.0,"ježica, bežigrad",30.0,https://www.nepremicnine.net/oglasi-oddaja/jezica-bezigrad-stanovanje_6361255/,3.807170201778337,True,2020-09-08 10:21:20.877558,2020-09-14 12:00:02.279280,"<[OK] Osm - Geocode [Ljubljana - Bežigrad, H3 (Razcep Koseze - Razcep Zadobrova) Severna obvoznica, Bratovševa ploščad, Stožice, Ljubljana, Upravna Enota Ljubljana, 1131, Slovenija]>",2015.0,P,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca ježica, bežigradstrong , 30 m2, garsonjera, zgrajena l. 2015, adaptirana l. 2020, 18 m2 zemljišča, pritličje, lpp, ck, ctv, internet, pralno sušilni stroj, lastno parkirišče pred vhodom, oddamo. cena: 450,00 eurmesdiv 
	    div class= kratek stanovanje je primerno tudi za študente.div 
        div v bližini se nahajajo: br  -- ekonomska fakulteta br -- fakulteta za družbene vede br -- pedagoška fakulteta br br div 
        
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6361255 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription p vam nered in hrup  v klasičnih študentskih stanovanjih ne ustreza? vabljeni  v mirno,prijetno okolje za bežigrad! v stanovanjski hiši  mlajšim redoljubnim osebam (absolventi, mlajši zaposleni, nekadilci) oddamo samostojno garsonjero.p p garsonjera je popolnoma opremljena z ck, catv, pralno sušilni stroj,  hiter wifi. stanovanju pripada tudi samostojno parkirišče, tik pred vhodom in lastno teraso.p p streljaj od  obvoznice, v neposredni bližini rekreacijskih poti ob savi, kjer si lahko naberete novih moči za študij. blizu  dunajske ceste, pa vendar ravno prav daleč, da ni slišati prometa. v bližnji okolici tudi , šola za dizajn v trzinu, ef, pedagoška, gea college, upravna fakultetap p avtobusna postaja je oddaljena zgolj 3 minute(6,8,11,21 in 14) ki vas vsakih 10 minut poveže z ostalimi fakultetami in centrom.p p išče se mlajša mirna oseba ali miren par (do 30 let), odgovorni in z izrazitim čutom za čistočo. prednost pri najemu imajo nekadilci. p p urejenost, čistoča, komunikativnost in redno plačilo obveznosti so pogoj za najem. stanovanje se oddaja za obdobje 7 mesecev, z možnostjo podaljšanja. osebam, ki se v opisu ne najdejo se stanovanje ne bo oddalo. mesečni stroški (elektrika, voda, ogrevanje, catv in internet) znašajo 80€.p p hišne živali, kajenje, zabave niso dovoljenep p varščina v višini dveh mesečnih najemnin. p div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    zasebna ponudbabr tel.: a href= tel:041651-903 onclick= trackoutboundlink('0.zasebna ponudba 041651-903', 'oglas-click-tel'); 041651-903a p div"
False,10,460.0,"nove jarše, btc",34.5,https://www.nepremicnine.net/oglasi-oddaja/nove-jarse-btc-stanovanje_6360499/,3.737996613711603,True,2020-09-06 10:44:10.581359,2020-09-14 12:00:02.279280,"<[OK] Osm - Geocode [BTC, Nove Jarše, Ljubljana, Upravna Enota Ljubljana, 1533, Slovenija]>",1967.0,1,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca nove jarše, btcstrong , 34,5 m2, 1-sobno, zgrajeno l. 1967, adaptirano l. 2011, 1. nad., oddamo. cena: 460,00 eurmesdiv 
	    
        
        
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6360499 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    br div class= lbl style= width:auto; šifra oglasa:div div class= dsc strong os21218jcstrong div br div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription oddamo svetlo, delno opremljeno enosobno stanovanje v jaršah, btc. sranovanje je funkcionalno razporejeno in obsega: hodnik z omaro, velik osrednji prostor z garderobno omaro in izhodom na balkon (5,50m2), ločena kuhinja in kopalnica. stnovanju pripada tudi shramba v kelti (1,40m2). primerno za posameznika ali par, nekadilci. parkiranje je možno na velikem skupnem parkirišču. stroški znašajo mesečno cca 140 eur. domače živali niso dovoljene. vabljeni na ogled!pogoj najemodajalca za sklenitev posla: najemnik prevzame v plačilo del stroška sestave najemne pogodbe, kar vključuje naslednja dejanja posrednika: izvedbo primopredaje nepremičnine in sestavo zapisnika, sodelovanje pri prepisu naročnin, pripravo in hrambo slikovnega gradiva, skladno s cenikom, navedenim v splošnih pogojih poslovanja nepremičninske družbe, t.j. najemnik pri oglaševani najemnini plača 466 eur plus 22 % ddv.div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    stoja trade, d.o.o., ljubljana br dolenjska cesta 242cbr 1000 ljubljanabr tel.: a href= tel:030642-624 onclick= trackoutboundlink('stoja trade, d.o.o., ljubljana 030642-624', 'oglas-click-tel'); 030642-624a jana caserman - dončić, a href= tel:01280-08-65 onclick= trackoutboundlink('stoja trade, d.o.o., ljubljana 01280-08-65', 'oglas-click-tel'); 01280-08-65a p div"
False,10,500.0,"ljubljana, moste, šmartinska, s parkirnim mestom",28.2,https://www.nepremicnine.net/oglasi-oddaja/lj-moste-smartinska-s-parkirnim-mestom-stanovanje_6359016/,3.303335919636329,True,2020-09-06 12:12:08.333599,2020-09-14 12:00:02.279280,"<[OK] Osm - Geocode [Šmartinska cesta, Atrium, Nove Jarše, Ljubljana, Upravna Enota Ljubljana, 1533, Slovenija]>",2009.0,1,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca lj. moste, šmartinska, s parkirnim mestomstrong , 28,2 m2, garsonjera, zgrajena l. 2009, 1. nad., primerno za eno osebo, vseljivo, opremljeno, nizki stroški, oddamo. cena: 500,00 eurmesdiv 
	    
        
        energ. razred:
        div class= icon16 ei ei-9998 div  ei v izdelavi
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6359016 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription p garsonjera se nahaja v prvem nadstropju stanovanjske stavbe na šmartinski cesti 70.p p strong opisstrong : garsonjera ima predsobo, veliko bivalno sobo s kuhinjskim blokom, ter kopalnico z wc-jem. balkona ni.p p strong uporabna bivalna površina po gursstrong : 28,20m2, od tega je bivalne površine 24,90m2 in shramba v kleti 3,30m2. p p strong opremastrong : stanovanje je povsem opremljeno. v predsobi so tudi vgradne omare.p p strong ogrevanje:strong  centralno.p p strong parkiranjestrong : lastniško parkirno mesto v kleti stavbe. dostop samo za stanovalce. najem vključen.p p strong prednosti lokacijestrong : blizu vse infrastrukture, blizu nakupovalnih središč btc, blizu izhoda na ac obroč.p p strong prednost objektastrong : dobro vzdrževan, nizki stroški.p p  strong obdobje najemastrong : pogodba se podpiše za obdobje enega leta z možnostjo podaljšanja. p p strong najemninastrong : najemnik plača najemnino 500,00€ in mesečne stroške.p p ob podpisu pogodbe bodoči najemnik poravna varščino v višini 1 mesečne najemnine, 1 najemnino za mesec vnaprej in stroške agenciji za pripravo pogodbe, primopredaje, v višini 1 mesečne najemnine. p div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    maridom nepremičnine d.o.o. br tržaška cesta 116br 1000 ljubljanabr tel.: a href= tel:041759-995 onclick= trackoutboundlink('maridom nepremičnine d.o.o. 041759-995', 'oglas-click-tel'); 041759-995a p div"
False,10,480.0,"ljubljana, vič, trnovo",31.0,https://www.nepremicnine.net/oglasi-oddaja/lj-vic-trnovo-stanovanje_6361274/,3.337207070357461,True,2020-09-08 10:21:20.877558,2020-09-14 12:00:02.279280,"<[OK] Osm - Geocode [Golf trnovo parking, Cesta dveh cesarjev, Vič, Ljubljana, Upravna Enota Ljubljana, 1127, Slovenija]>",2019.0,4,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca lj. vič, trnovostrong , 31 m2, garsonjera, adaptirana l. 2019, 47 nad., trnovski bloki, prenovljena, lepo opremljena, balkon, ck, klima, dvigalo, oddamo. cena: 480,00 eurmesdiv 
	    div class= kratek stanovanje je primerno tudi za študente.div 
        div v bližini se nahajajo: br  -- fakulteta za arhitekturo br -- fakulteta za farmacijo br -- filozofska fakulteta br br div 
        energ. razred:
        div class= icon16 ei ei-4 b2div  (25 - 35 kwhm2a)
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6361274 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription p na odlični lokaciji v urejenem in mirnem bloku na ziherlovi ulici oddamo v celoti prenovljeno in lepo opremljeno prostorno garsonjero z balkonom in shrambo. parkiranje je urejeno z letno dovolilnico.p p stanovanje je vseljivo 1.10.2020 in se odda eni osebi ali paru.p p živali niso dovoljene. p p pogoji oddajenajema: varščina (2 x najemnina), prevzem stroška dodatne storitve posrednika nastale pri najemu stanovanja po veljavnem ceniku. p p porabljeno elektriko, vodo in ogrevanje se plača po porabi (števci), tv in internetni priključek si najemnik izbere in uredi sam (optika).p div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    top nepremičnina d.o.o. br dragomerška cesta 20br 1351 brezovica pri ljubljanibr tel.: a href= tel:041402-222 onclick= trackoutboundlink('top nepremičnina d.o.o. 041402-222', 'oglas-click-tel'); 041402-222a p div"
False,10,490.0,"ljubljana, bežigrad, kumrovška ulica",28.4,https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-kumrovska-ulica-stanovanje_6362461/,3.902084529036909,True,2020-09-13 21:52:34.456185,2020-09-14 12:00:02.279280,"<[OK] Osm - Geocode [Kumrovška ulica, Bratovševa ploščad, Stožice, Ljubljana, Upravna Enota Ljubljana, 1131, Slovenija]>",1974.0,3,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca lj. bežigrad, kumrovška ulicastrong , 28,4 m2, 1-sobno, zgrajeno l. 1974, 33 nad., opremljeno, odlična mirna lokacija, razgledno, veliko parkirišče, urejen blok - prebeljeno stopnišče, novi fasada in streha, nova okna, oddamo. cena: 490,00 eurmesdiv 
	    
        
        energ. razred:
        div class= icon16 ei ei-9998 div  ei v izdelavi
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6362461 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription p na kumrovški ulici oddamo opremljeno stanovanje.br br bivalna površina meri 25,5 m2, shramba v kleti pa 2,9m2.p p strong pogoj najemodajalca za sklenitav najemne pogodbe: strong najemnik prevzame v plačilo del stroška sestave najemne pogodbe, kar vključuje naslednja dejanja posrednika: izvedbo primopredaje nepremičnine in sestavo zapisnika, sodelovanje pri prepisu naročnin, pripravo in hrambo slikovnega gradiva, t.j. najemnik pri oglaševani najemnini plača 400 eur plus 22 % ddv.p div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    obrat,poslovanje z nepremičninami, primož sušnik s.p. br kurirska pot 8br 4282 gozd martuljekbr tel.: a href= tel:051402-392 onclick= trackoutboundlink('obrat,poslovanje z nepremičninami, primož sušnik s.p. 051402-392', 'oglas-click-tel'); 051402-392a p div"
False,10,500.0,"ljubljana, šiška, kunaverjeva ulica",41.1,https://www.nepremicnine.net/oglasi-oddaja/lj-siska-kunaverjeva-ulica-stanovanje_6359582/,3.8247774685278575,True,2020-09-07 13:40:58.826069,2020-09-14 12:00:02.279280,"<[OK] Osm - Geocode [Kunaverjeva ulica, Dravlje, Ljubljana, Upravna Enota Ljubljana, 1001, Slovenija]>",1975.0,4,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca lj. šiška, kunaverjeva ulicastrong , 41,1 m2, 1-sobno, zgrajeno l. 1975, 410 nad., oddamo. cena: 500,00 eurmesdiv 
	    
        
        energ. razred:
        div class= icon16 ei ei-6 ddiv  (60 - 105 kwhm2a)
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6359582 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    br div class= lbl style= width:auto; šifra oglasa:div div class= dsc strong s200831bstrong div br div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription p opremljeno stanovanje uporabne površine 36,10 m2, zastekljen balkon v izmeri 5,10 m2 lega jv, dnevni prostor (kotna sedežna garnitura, tv, klima, kuhinja (štedilnik na mestni plin, pomivalni stroj, hladilnik z zmrovalnikom, miza stoli; spalnica (postelja 160x200cm, garderobna omara, pisalna miza), kopalnica (kad, wc, pralni stroj), kletna shramba, vsi priključki-optika, dvigalo. možnost parkiranja v kleti objekta z dovolilnico po dogovoru, vseljivo takoj, primerno za samsko osebo oz. par.p div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    nepremičnine agencius, kristijan mohorko s.p. br župančičeva ulica 11br 1000 ljubljanabr tel.: a href= tel:041711-142 onclick= trackoutboundlink('nepremičnine agencius, kristijan mohorko s.p. 041711-142', 'oglas-click-tel'); 041711-142a p div"
False,0,400.0,črnuče,30.0,https://www.nepremicnine.net/oglasi-oddaja/crnuce-stanovanje_6361165/,6.543746031414164,False,2020-09-08 10:21:20.877558,2020-09-08 10:21:20.877558,"<[OK] Osm - Geocode [Črnuče, Ljubljana, Upravna Enota Ljubljana, 1231, Slovenija]>",2020.0,,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca črnučestrong , 30 m2, garsonjera, zgrajena l. 2020, oddamo opremljeno garsonjero. odlična lokacija, ck, ktv, internet, pokrito parkirišče. stroški vključeni v ceno, oddamo. cena: 400,00 eurmesdiv 
	    
        
        energ. razred:
        div class= icon16 ei ei-6 ddiv  (60 - 105 kwhm2a)
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6361165 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div div class= kontakt-opis h3 kontaktni podatkih3 p 
    zasebna ponudbabr tel.: a href= tel:031844-868 onclick= trackoutboundlink('0.zasebna ponudba 031844-868', 'oglas-click-tel'); 031844-868a p div"
False,0,490.0,"ljubljana, bežigrad",37.0,https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_6361296/,2.454939652473417,False,2020-09-09 14:11:11.526994,2020-09-11 19:19:45.140468,"<[OK] Osm - Geocode [Bežigrad, Ljubljana, Upravna Enota Ljubljana, 1113, Slovenija]>",2018.0,VP,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca lj. bežigradstrong , 37 m2, 1,5-sobno, adaptirano l. 2018, vp4 nad., svetlo, urejeno stanovanje, bližina lpp in fakultet, oddamo. cena: 490,00 eurmesdiv 
	    
        
        energ. razred:
        div class= icon16 ei ei-9998 div  ei v izdelavi
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6361296 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription p za bežigradom strong oddamo svetlo 1,5-sobno stanovanjestrong . nahaja se v strong visokem pritličju.strong p p povšina stanovanja meri strong 37m2strong . stanovanje obsega manjši predprostor in hodnik z omarami, ločeno kuhinjo z jedilnico, dnevno-bivalni prostor  z velikim oknom na park, kopalnica s pralnim strojem. stanovanje je strong opremljeno, strong pripada mu tudi klet. bližina centra, ogrevanje je na toplarno - ck, optika.p p stanovanje je primerno za 2 študenta par ali posameznikaco.p p cena 490 eurmesec + stroški + dvomesečna vaeščinap div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
